"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","ProgramElement","ProgramElementTitle","LineNumber","IncludeInTOA","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"792",2017,"0400D","Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration","117 ","0604165D8Z","Prompt Global Strike Capability Development","117 ","Y","Y","U",2015,"Total",95588,NA,NA,NA,NA
"793",2017,"0400D","Research, Development, Test & Eval, DW","CBDP","05","System Development And Demonstration","118 ","0604384BP","Chemical and Biological Defense Program - EMD","118 ","Y","Y","U",2015,"Total",330326,NA,NA,NA,NA
"794",2017,"0400D","Research, Development, Test & Eval, DW","DISA","05","System Development And Demonstration","119 ","0604764K","Advanced IT Services Joint Program Office (AITS-JPO)","119 ","Y","Y","U",2015,"Total",24930,NA,NA,NA,NA
"795",2017,"0400D","Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration","120 ","0604771D8Z","Joint Tactical Information Distribution System (JTIDS)","120 ","Y","Y","U",2015,"Total",19556,NA,NA,NA,NA
"796",2017,"0400D","Research, Development, Test & Eval, DW","DTRA","05","System Development And Demonstration","121 ","0605000BR","Weapons of Mass Destruction Defeat Capabilities","121 ","Y","Y","U",2015,"Total",6667,NA,NA,NA,NA
"797",2017,"0400D","Research, Development, Test & Eval, DW","DCMA","05","System Development And Demonstration","122 ","0605013BL","Information Technology Development","122 ","Y","Y","U",2015,"Total",12530,NA,NA,NA,NA
"798",2017,"0400D","Research, Development, Test & Eval, DW","DHRA","05","System Development And Demonstration","123 ","0605021SE","Homeland Personnel Security Initiative","123 ","Y","Y","U",2015,"Total",286,NA,NA,NA,NA
"799",2017,"0400D","Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration","124 ","0605022D8Z","Defense Exportability Program","124 ","Y","Y","U",2015,"Total",3150,NA,NA,NA,NA
"800",2017,"0400D","Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration","125 ","0605027D8Z","OUSD(C) IT Development Initiatives","125 ","Y","Y","U",2015,"Total",6300,NA,NA,NA,NA
"801",2017,"0400D","Research, Development, Test & Eval, DW","DLA","05","System Development And Demonstration","126 ","0605070S","DOD Enterprise Systems Development and Demonstration","126 ","Y","Y","U",2015,"Total",13893,NA,NA,NA,NA
"802",2017,"0400D","Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration","127 ","0605075D8Z","DCMO Policy and Integration","127 ","Y","Y","U",2015,"Total",18682,NA,NA,NA,NA
"803",2017,"0400D","Research, Development, Test & Eval, DW","DLA","05","System Development And Demonstration","128 ","0605080S","Defense Agency Intiatives (DAI) - Financial System","128 ","Y","Y","U",2015,"Total",35497,NA,NA,NA,NA
"804",2017,"0400D","Research, Development, Test & Eval, DW","DLA","05","System Development And Demonstration","129 ","0605090S","Defense Retired and Annuitant Pay System (DRAS)","129 ","Y","Y","U",2015,"Total",9801,NA,NA,NA,NA
"805",2017,"0400D","Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration","130 ","0605140D8Z","Trusted Foundry","130 ","Y","Y","U",2015,"Total",0,NA,NA,NA,NA
"806",2017,"0400D","Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration","131 ","0605210D8Z","Defense-Wide Electronic Procurement Capabilities","131 ","Y","Y","U",2015,"Total",9227,NA,NA,NA,NA
"807",2017,"0400D","Research, Development, Test & Eval, DW","DISA","05","System Development And Demonstration","132 ","0303141K","Global Combat Support System","132 ","Y","Y","U",2015,"Total",14240,NA,NA,NA,NA
"808",2017,"0400D","Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration","133 ","0305304D8Z","DoD Enterprise Energy Information Management (EEIM)","133 ","Y","Y","U",2015,"Total",3538,NA,NA,NA,NA
"809",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","134 ","0604774D8Z","Defense Readiness Reporting System (DRRS)","134 ","Y","Y","U",2015,"Total",5605,NA,NA,NA,NA
"810",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","135 ","0604875D8Z","Joint Systems Architecture Development","135 ","Y","Y","U",2015,"Total",2986,NA,NA,NA,NA
"811",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","136 ","0604940D8Z","Central Test and Evaluation Investment Development (CTEIP)","136 ","Y","Y","U",2015,"Total",234011,NA,NA,NA,NA
"812",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","137 ","0604942D8Z","Assessments and Evaluations","137 ","Y","Y","U",2015,"Total",15220,NA,NA,NA,NA
"813",2017,"0400D","Research, Development, Test & Eval, DW","DARPA","06","Management Support","138 ","0605001E","Mission Support","138 ","Y","Y","U",2015,"Total",0,NA,NA,NA,NA
"814",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","139 ","0605100D8Z","Joint Mission Environment Test Capability (JMETC)","139 ","Y","Y","U",2015,"Total",26736,NA,NA,NA,NA
"815",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","140 ","0605104D8Z","Technical Studies, Support and Analysis","140 ","Y","Y","U",2015,"Total",23735,NA,NA,NA,NA
"816",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","141 ","0605117D8Z","Foreign Materiel Acquisition and Exploitation","141 ","Y","Y","U",2015,"Total",46781,NA,NA,NA,NA
"817",2017,"0400D","Research, Development, Test & Eval, DW","TJS","06","Management Support","142 ","0605126J","Joint Integrated Air and Missile Defense Organization (JIAMDO)","142 ","Y","Y","U",2015,"Total",39795,NA,NA,NA,NA
"818",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","143 ","0605128D8Z","Classified Program USD(P)","143 ","Y","Y","U",2015,"Total",99960,NA,NA,NA,NA
"819",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","144 ","0605142D8Z","Systems Engineering","144 ","Y","Y","U",2015,"Total",43248,NA,NA,NA,NA
"820",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","145 ","0605151D8Z","Studies and Analysis Support - OSD","145 ","Y","Y","U",2015,"Total",2645,NA,NA,NA,NA
"821",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","146 ","0605161D8Z","Nuclear Matters-Physical Security","146 ","Y","Y","U",2015,"Total",4213,NA,NA,NA,NA
"822",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","147 ","0605170D8Z","Support to Networks and Information Integration","147 ","Y","Y","U",2015,"Total",27012,NA,NA,NA,NA
"823",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","148 ","0605200D8Z","General Support to USD (Intelligence)","148 ","Y","Y","U",2015,"Total",2846,NA,NA,NA,NA
"824",2017,"0400D","Research, Development, Test & Eval, DW","CBDP","06","Management Support","149 ","0605384BP","Chemical and Biological Defense Program","149 ","Y","Y","U",2015,"Total",104597,NA,NA,NA,NA
"825",2017,"0400D","Research, Development, Test & Eval, DW","CBDP","06","Management Support","150 ","0605502BP","Small Business Innovative Research - Chemical Biological Def","150 ","Y","Y","U",2015,"Total",15078,NA,NA,NA,NA
"826",2017,"0400D","Research, Development, Test & Eval, DW","DTRA","06","Management Support","151 ","0605502BR","Small Business Innovation Research","151 ","Y","Y","U",2015,"Total",9606,NA,NA,NA,NA
"827",2017,"0400D","Research, Development, Test & Eval, DW","MDA","06","Management Support","152 ","0605502C","Small Business Innovation Research - MDA","152 ","Y","Y","U",2015,"Total",89507,NA,NA,NA,NA
"828",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","153 ","0605502D8Z","Small Business Innovative Research","153 ","Y","Y","U",2015,"Total",52627,NA,NA,NA,NA
"829",2017,"0400D","Research, Development, Test & Eval, DW","DARPA","06","Management Support","154 ","0605502E","Small Business Innovative Research","154 ","Y","Y","U",2015,"Total",85266,NA,NA,NA,NA
"830",2017,"0400D","Research, Development, Test & Eval, DW","DTIC","06","Management Support","155 ","0605502KA","Small Business Innovative Research","155 ","Y","Y","U",2015,"Total",400,NA,NA,NA,NA
"831",2017,"0400D","Research, Development, Test & Eval, DW","DLA","06","Management Support","156 ","0605502S","Small Business Innovative Research","156 ","Y","Y","U",2015,"Total",5711,NA,NA,NA,NA
"832",2017,"0400D","Research, Development, Test & Eval, DW","DSCA","06","Management Support","157 ","0605502T","Small Business Innovative Research","157 ","Y","Y","U",2015,"Total",409,NA,NA,NA,NA
"833",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","158 ","0605790D8Z","Small Business Innovation Research (SBIR)/ Small Business Technology Transfer","158 ","Y","Y","U",2015,"Total",1631,NA,NA,NA,NA
"834",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","159 ","0605798D8Z","Defense Technology Analysis","159 ","Y","Y","U",2015,"Total",21357,NA,NA,NA,NA
"835",2017,"0400D","Research, Development, Test & Eval, DW","DTIC","06","Management Support","160 ","0605801KA","Defense Technical Information Center (DTIC)","160 ","Y","Y","U",2015,"Total",50389,NA,NA,NA,NA
"836",2017,"0400D","Research, Development, Test & Eval, DW","DHRA","06","Management Support","161 ","0605803SE","R&D in Support of DoD Enlistment, Testing and Evaluation","161 ","Y","Y","U",2015,"Total",8452,NA,NA,NA,NA
"837",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","162 ","0605804D8Z","Development Test and Evaluation","162 ","Y","Y","U",2015,"Total",18833,NA,NA,NA,NA
"838",2017,"0400D","Research, Development, Test & Eval, DW","DARPA","06","Management Support","163 ","0605898E","Management HQ - R&D","163 ","Y","Y","U",2015,"Total",71362,NA,NA,NA,NA
"839",2017,"0400D","Research, Development, Test & Eval, DW","DTIC","06","Management Support","164 ","0605998KA","Management HQ - Defense Technical Information Center (DTIC)","164 ","Y","Y","U",2015,"Total",0,NA,NA,NA,NA
"840",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","165 ","0606100D8Z","Budget and Program Assessments","165 ","Y","Y","U",2015,"Total",4030,NA,NA,NA,NA
"841",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","166 ","0203345D8Z","Defense Operations Security Initiative (DOSI)","166 ","Y","Y","U",2015,"Total",1900,NA,NA,NA,NA
"842",2017,"0400D","Research, Development, Test & Eval, DW","TJS","06","Management Support","167 ","0204571J","Joint Staff Analytical Support","167 ","Y","Y","U",2015,"Total",16404,NA,NA,NA,NA
"843",2017,"0400D","Research, Development, Test & Eval, DW","TJS","06","Management Support","170 ","0303166J","Support to Information Operations (IO) Capabilities","170 ","Y","Y","U",2015,"Total",12179,NA,NA,NA,NA
"844",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","171 ","0303260D8Z","Defense Military Deception Program Office (DMDPO)","171 ","Y","Y","U",2015,"Total",0,NA,NA,NA,NA
"845",2017,"0400D","Research, Development, Test & Eval, DW","DISA","06","Management Support","172 ","0305172K","Combined Advanced Applications","172 ","Y","Y","U",2015,"Total",0,NA,NA,NA,NA
"846",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","173 ","0305193D8Z","Cyber Intelligence","173 ","Y","Y","U",2015,"Total",6735,NA,NA,NA,NA
"847",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","175 ","0804767D8Z","COCOM Exercise Engagement and Training Transformation (CE2T2) - MHA","175 ","Y","Y","U",2015,"Total",38266,NA,NA,NA,NA
"848",2017,"0400D","Research, Development, Test & Eval, DW","MDA","06","Management Support","176 ","0901598C","Management HQ - MDA","176 ","Y","Y","U",2015,"Total",35598,NA,NA,NA,NA
"849",2017,"0400D","Research, Development, Test & Eval, DW","WHS","06","Management Support","177 ","0901598D8W","Management Headquarters WHS","177 ","Y","Y","U",2015,"Total",612,NA,NA,NA,NA
"850",2017,"0400D","Research, Development, Test & Eval, DW","WHS","06","Management Support","178 ","0903230D8W","WHS - Mission Operations Support - IT","178 ","Y","Y","U",2015,"Total",0,NA,NA,NA,NA
"851",2017,"0400D","Research, Development, Test & Eval, DW","WHS","06","Management Support","179 ","0903235D8W","Joint Service Provider (JSP)","179 ","Y","Y","U",2015,"Total",0,NA,NA,NA,NA
"852",2017,"0400D","Research, Development, Test & Eval, DW","OSD","06","Management Support","180 ","0909999D8Z","Financing for Cancelled Account Adjustments","180 ","Y","Y","U",2015,"Total",995,NA,NA,NA,NA
"853",2017,"0400D","Research, Development, Test & Eval, DW","","06","Management Support","","9999999999","Classified Programs","","Y","Y","U",2015,"Total",44346,NA,NA,NA,NA
"854",2017,"0400D","Research, Development, Test & Eval, DW","DSS","07","Operational System Development","181 ","0604130V","Enterprise Security System (ESS)","181 ","Y","Y","U",2015,"Total",3988,NA,NA,NA,NA
"855",2017,"0400D","Research, Development, Test & Eval, DW","DSCA","07","Operational System Development","182 ","0605127T","Regional International Outreach (RIO) and Partnership for Peace Information Mana","182 ","Y","Y","U",2015,"Total",1694,NA,NA,NA,NA
"856",2017,"0400D","Research, Development, Test & Eval, DW","DSCA","07","Operational System Development","183 ","0605147T","Overseas Humanitarian Assistance Shared Information System (OHASIS)","183 ","Y","Y","U",2015,"Total",275,NA,NA,NA,NA
"857",2017,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","184 ","0607210D8Z","Industrial Base Analysis and Sustainment Support","184 ","Y","Y","U",2015,"Total",14282,NA,NA,NA,NA
"858",2017,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","185 ","0607310D8Z","CWMD Systems: Operational Systems Development","185 ","Y","Y","U",2015,"Total",2849,NA,NA,NA,NA
"859",2017,"0400D","Research, Development, Test & Eval, DW","DSCA","07","Operational System Development","186 ","0607327T","Global Theater Security Cooperation Management Information Systems (G-TSCMIS)","186 ","Y","Y","U",2015,"Total",10008,NA,NA,NA,NA
"860",2017,"0400D","Research, Development, Test & Eval, DW","CBDP","07","Operational System Development","187 ","0607384BP","Chemical and Biological Defense (Operational Systems Development)","187 ","Y","Y","U",2015,"Total",28102,NA,NA,NA,NA
"861",2017,"0400D","Research, Development, Test & Eval, DW","TJS","07","Operational System Development","188 ","0607828J","Joint Integration and Interoperability","188 ","Y","Y","U",2015,"Total",10167,NA,NA,NA,NA
"862",2017,"0400D","Research, Development, Test & Eval, DW","TJS","07","Operational System Development","189 ","0208043J","Planning and Decision Aid System (PDAS)","189 ","Y","Y","U",2015,"Total",3296,NA,NA,NA,NA
"863",2017,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","190 ","0208045K","C4I Interoperability","190 ","Y","Y","U",2015,"Total",62902,NA,NA,NA,NA
"864",2017,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","192 ","0301144K","Joint/Allied Coalition Information Sharing","192 ","Y","Y","U",2015,"Total",3931,NA,NA,NA,NA
"865",2017,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","196 ","0302016K","National Military Command System-Wide Support","196 ","Y","Y","U",2015,"Total",924,NA,NA,NA,NA
"866",2017,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","197 ","0302019K","Defense Info Infrastructure Engineering and Integration","197 ","Y","Y","U",2015,"Total",12680,NA,NA,NA,NA
"867",2017,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","198 ","0303126K","Long-Haul Communications - DCS","198 ","Y","Y","U",2015,"Total",26209,NA,NA,NA,NA
"868",2017,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","199 ","0303131K","Minimum Essential Emergency Communications Network (MEECN)","199 ","Y","Y","U",2015,"Total",12671,NA,NA,NA,NA
"869",2017,"0400D","Research, Development, Test & Eval, DW","NSA","07","Operational System Development","200 ","0303135G","Public Key Infrastructure (PKI)","200 ","Y","Y","U",2015,"Total",222,NA,NA,NA,NA
"870",2017,"0400D","Research, Development, Test & Eval, DW","NSA","07","Operational System Development","201 ","0303136G","Key Management Infrastructure (KMI)","201 ","Y","Y","U",2015,"Total",32698,NA,NA,NA,NA
"871",2017,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","202 ","0303140D8Z","Information Systems Security Program","202 ","Y","Y","U",2015,"Total",10933,NA,NA,NA,NA
"872",2017,"0400D","Research, Development, Test & Eval, DW","NSA","07","Operational System Development","203 ","0303140G","Information Systems Security Program","203 ","Y","Y","U",2015,"Total",138854,NA,NA,NA,NA
"873",2017,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","204 ","0303150K","Global Command and Control System","204 ","Y","Y","U",2015,"Total",30536,NA,NA,NA,NA
"874",2017,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","205 ","0303153K","Defense Spectrum Organization","205 ","Y","Y","U",2015,"Total",13614,NA,NA,NA,NA
"875",2017,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","206 ","0303170K","Net-Centric Enterprise Services (NCES)","206 ","Y","Y","U",2015,"Total",3774,NA,NA,NA,NA
"876",2017,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","207 ","0303228K","Joint Information Environment (JIE)","207 ","Y","Y","U",2015,"Total",0,NA,NA,NA,NA
"877",2017,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","208 ","0303260D8Z","Defense Military Deception Program Office (DMDPO)","208 ","Y","Y","U",2015,"Total",925,NA,NA,NA,NA
"878",2017,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","209 ","0303430K","Federal Investigative Services Information Technology","209 ","Y","Y","U",2015,"Total",0,NA,NA,NA,NA
"879",2017,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","210 ","0303610K","Teleport Program","210 ","Y","Y","U",2015,"Total",3158,NA,NA,NA,NA
"880",2017,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","211 ","0304210BB","Special Applications for Contingencies","211 ","Y","Y","U",2015,"Total",14818,NA,NA,NA,NA
"881",2017,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","215 ","0305103K","Cyber Security Initiative","215 ","Y","Y","U",2015,"Total",3085,NA,NA,NA,NA
"882",2017,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","216 ","0305125D8Z","Critical Infrastructure Protection (CIP)","216 ","Y","Y","U",2015,"Total",8702,NA,NA,NA,NA
"883",2017,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","220 ","0305186D8Z","Policy R&D Programs","220 ","Y","Y","U",2015,"Total",7005,NA,NA,NA,NA
"884",2017,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","221 ","0305199D8Z","Net Centricity","221 ","Y","Y","U",2015,"Total",23229,NA,NA,NA,NA
"885",2017,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","223 ","0305208BB","Distributed Common Ground/Surface Systems","223 ","Y","Y","U",2015,"Total",6262,NA,NA,NA,NA
"886",2017,"0400D","Research, Development, Test & Eval, DW","DISA","07","Operational System Development","226 ","0305208K","Distributed Common Ground/Surface Systems","226 ","Y","Y","U",2015,"Total",3328,NA,NA,NA,NA
"887",2017,"0400D","Research, Development, Test & Eval, DW","DSS","07","Operational System Development","229 ","0305327V","Insider Threat","229 ","Y","Y","U",2015,"Total",8670,NA,NA,NA,NA
"888",2017,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","230 ","0305387D8Z","Homeland Defense Technology Transfer Program","230 ","Y","Y","U",2015,"Total",2088,NA,NA,NA,NA
"889",2017,"0400D","Research, Development, Test & Eval, DW","NSA","07","Operational System Development","234 ","0305889G","Counterdrug Intelligence Support","234 ","Y","Y","U",2015,"Total",2000,NA,NA,NA,NA
"890",2017,"0400D","Research, Development, Test & Eval, DW","OSD","07","Operational System Development","236 ","0307577D8Z","Intelligence Mission Data (IMD)","236 ","Y","Y","U",2015,"Total",0,NA,NA,NA,NA
"891",2017,"0400D","Research, Development, Test & Eval, DW","DLA","07","Operational System Development","237 ","0708011S","Industrial Preparedness","237 ","Y","Y","U",2015,"Total",20405,NA,NA,NA,NA
"892",2017,"0400D","Research, Development, Test & Eval, DW","DLA","07","Operational System Development","238 ","0708012S","Pacific Disaster Centers","238 ","Y","Y","U",2015,"Total",1522,NA,NA,NA,NA
"893",2017,"0400D","Research, Development, Test & Eval, DW","DLA","07","Operational System Development","239 ","0708047S","Defense Property Accountability System","239 ","Y","Y","U",2015,"Total",0,NA,NA,NA,NA
"894",2017,"0400D","Research, Development, Test & Eval, DW","TJS","07","Operational System Development","240 ","0902298J","Management HQ - OJCS","240 ","Y","Y","U",2015,"Total",3111,NA,NA,NA,NA
"895",2017,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","241 ","1105219BB","MQ-9 UAV","241 ","Y","Y","U",2015,"Total",14418,NA,NA,NA,NA
"896",2017,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","242 ","1105232BB","RQ-11 UAV","242 ","Y","Y","U",2015,"Total",259,NA,NA,NA,NA
"897",2017,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","243 ","1160279BB","Small Business Innovative Research/Small Bus Tech Transfer Pilot Prog","243 ","Y","Y","U",2015,"Total",14438,NA,NA,NA,NA
"898",2017,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","244 ","1160403BB","Aviation Systems","244 ","Y","Y","U",2015,"Total",149337,NA,NA,NA,NA
"899",2017,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","245 ","1160405BB","Intelligence Systems Development","245 ","Y","Y","U",2015,"Total",9490,NA,NA,NA,NA
"900",2017,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","246 ","1160408BB","Operational Enhancements","246 ","Y","Y","U",2015,"Total",78627,NA,NA,NA,NA
"901",2017,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","247 ","1160431BB","Warrior Systems","247 ","Y","Y","U",2015,"Total",19906,NA,NA,NA,NA
"902",2017,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","248 ","1160432BB","Special Programs","248 ","Y","Y","U",2015,"Total",19887,NA,NA,NA,NA
"903",2017,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","249 ","1160434BB","Unmanned ISR","249 ","Y","Y","U",2015,"Total",0,NA,NA,NA,NA
"904",2017,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","250 ","1160480BB","SOF Tactical Vehicles","250 ","Y","Y","U",2015,"Total",3553,NA,NA,NA,NA
"905",2017,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","251 ","1160483BB","Maritime Systems","251 ","Y","Y","U",2015,"Total",58656,NA,NA,NA,NA
"906",2017,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","252 ","1160489BB","Global Video Surveillance Activities","252 ","Y","Y","U",2015,"Total",3788,NA,NA,NA,NA
"907",2017,"0400D","Research, Development, Test & Eval, DW","SOCOM","07","Operational System Development","253 ","1160490BB","Operational Enhancements Intelligence","253 ","Y","Y","U",2015,"Total",16125,NA,NA,NA,NA
"908",2017,"0400D","Research, Development, Test & Eval, DW","","07","Operational System Development","","9999999999","Classified Programs","","Y","Y","U",2015,"Total",3237524,NA,NA,NA,NA
"909",2017,"0460D","Operational Test & Eval, Defense","OTE","06","Management Support","1   ","0605118OTE","Operational Test and Evaluation","1   ","Y","Y","U",2015,"Total",93223,NA,NA,NA,NA
"910",2017,"0460D","Operational Test & Eval, Defense","OTE","06","Management Support","2   ","0605131OTE","Live Fire Test and Evaluation","2   ","Y","Y","U",2015,"Total",45142,NA,NA,NA,NA
"911",2017,"0460D","Operational Test & Eval, Defense","OTE","06","Management Support","3   ","0605814OTE","Operational Test Activities and Analyses","3   ","Y","Y","U",2015,"Total",70346,NA,NA,NA,NA
"912",2017,"0107D","Office of the Inspector General","IG","02","RDT&E","1   ","0901517X","Inspector General, DoD, Audit, Intelligence and Non-Criminal Investigative Activ","1   ","N","N","U",2015,"Total",1400,NA,NA,NA,NA
"913",2017,"0130D","Defense Health Program","DHA","02","RDT&E","1   ","0601101DHA","In-House Laboratory Independent Research","1   ","N","N","U",2015,"Total",2904,NA,NA,NA,NA
"914",2017,"0130D","Defense Health Program","DHA","02","RDT&E","2   ","0601117DHA","Basic Operational Medical Research Science","2   ","N","N","U",2015,"Total",8282,NA,NA,NA,NA
"915",2017,"0130D","Defense Health Program","DHA","02","RDT&E","3   ","0602115DHA","Applied Biomedical Technology","3   ","N","N","U",2015,"Total",67237,NA,NA,NA,NA
"916",2017,"0130D","Defense Health Program","DHA","02","RDT&E","4   ","0602787DHA","Medical Technology","4   ","N","N","U",2015,"Total",1145,NA,NA,NA,NA
"917",2017,"0130D","Defense Health Program","DHA","02","RDT&E","5   ","0603002DHA","Medical Advanced Technology","5   ","N","N","U",2015,"Total",286,NA,NA,NA,NA
"918",2017,"0130D","Defense Health Program","DHA","02","RDT&E","6   ","0603115DHA","Medical Development","6   ","N","N","U",2015,"Total",1177334,NA,NA,NA,NA
"919",2017,"0130D","Defense Health Program","DHA","02","RDT&E","7   ","0604110DHA","Medical Products Support and Advanced Concept Development","7   ","N","N","U",2015,"Total",146411,NA,NA,NA,NA
"920",2017,"0130D","Defense Health Program","DHA","02","RDT&E","8   ","0605013DHA","Information Technology Development","8   ","N","N","U",2015,"Total",19399,NA,NA,NA,NA
"921",2017,"0130D","Defense Health Program","DHA","02","RDT&E","9   ","0605023DHA","Information Technology Development - Integrated Electronic Health Record","9   ","N","N","U",2015,"Total",28514,NA,NA,NA,NA
"922",2017,"0130D","Defense Health Program","DHA","02","RDT&E","10  ","0605025DHA","Information Technology Development ? Theater Medical Information Program-Joint","10  ","N","N","U",2015,"Total",21403,NA,NA,NA,NA
"923",2017,"0130D","Defense Health Program","DHA","02","RDT&E","11  ","0605026DHA","Information Technology Development- DoD Healthcare Management System Modernizati","11  ","N","N","U",2015,"Total",88744,NA,NA,NA,NA
"924",2017,"0130D","Defense Health Program","DHA","02","RDT&E","12  ","0605039DHA","DoD Medical Information Exchange and Interoperability","12  ","N","N","U",2015,"Total",0,NA,NA,NA,NA
"925",2017,"0130D","Defense Health Program","DHA","02","RDT&E","13  ","0605045DHA","Joint Operational Medicine Information System","13  ","N","N","U",2015,"Total",0,NA,NA,NA,NA
"926",2017,"0130D","Defense Health Program","DHA","02","RDT&E","14  ","0605145DHA","Medical Products and Support Systems Development","14  ","N","N","U",2015,"Total",25383,NA,NA,NA,NA
"927",2017,"0130D","Defense Health Program","DHA","02","RDT&E","15  ","0605502HP","Small Business Innovative Research","15  ","N","N","U",2015,"Total",57108,NA,NA,NA,NA
"928",2017,"0130D","Defense Health Program","DHA","02","RDT&E","16  ","0606105DHA","Medical Program-Wide Activities","16  ","N","N","U",2015,"Total",38052,NA,NA,NA,NA
"929",2017,"0130D","Defense Health Program","DHA","02","RDT&E","17  ","0607100DHA","Medical Products and Capabilities Enhancement Activities","17  ","N","N","U",2015,"Total",16413,NA,NA,NA,NA
"930",2017,"0390D","Chem Agents & Munitions Destruction","ARMY","02","Research, Development, Test, And Evaluation","1   ","0708081D","Chemical Materials Agency","1   ","N","N","U",2015,"Total",20105,NA,NA,NA,NA
"931",2017,"0390D","Chem Agents & Munitions Destruction","ARMY","02","Research, Development, Test, And Evaluation","2   ","0708083D","Assembled Chemical Weapons Alternatives","2   ","N","N","U",2015,"Total",575808,NA,NA,NA,NA
"932",2017,"4557N","National Defense Sealift Fund","NAVY","04","Research and Development","1   ","0408042N","National Defense Sealift Fund","1   ","N","N","U",2015,"Total",21620,NA,NA,NA,NA
