"ID","SourceFiscalYear","AccountDSI","TreasuryAgencyCode","MainAccountCode","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","BSA","BSA.Title","LineItem","LineItemTitle","CostType","CostTypeTitle","AddOrNonAdd","Classified","Category","FiscalYear","OriginType","PBtotal","PBtype","EnactedTotal","EnactedType","SpecialType","ActualTotal","QuantPBtotal","QuantPBtype","QuantEnactedTotal","QuantEnactedType","QuantSpecialTotal","QuantActualTotal"
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","27 ","05",,"HAEUAV","RQ-4","C","Advance Procurement (CY)","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","28 ","05",,"MC0130","AC-130J","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","28 ","05",,"MC0130","AC-130J","B","Less: Advance Procurement (PY)","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","29 ","05",,"MC0130","AC-130J","C","Advance Procurement (CY)","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","30 ","05",,"PRDTB1","MQ-9","A","Weapon System Cost","Add","U",,2012,"OCO",,719592,,,,,,48,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","04","Other Aircraft","31 ","05",,"RQ440P","RQ-4 Block 40 Proc","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","32 ","01",,"B00200","B-2A","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","33 ","01",,"B01B00","B-1B","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","34 ","01",,"B05200","B-52","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","35 ","01",,"LAIRCM","Large Aircraft Infrared Countermeasures","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","36 ","02",,"A01000","A-10","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","37 ","02",,"F01500","F-15","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","38 ","02",,"F01600","F-16","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","39 ","02",,"F02200","F-22A","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","40 ","02",,"F03500","F-35 Modifications","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","41 ","03",,"C00500","C-5","A","Weapon System Cost","Add","U",,2012,"OCO",,59299,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","41 ","03",,"C00500","C-5","B","Less: Advance Procurement (PY)","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","42 ","03",,"C00500","C-5","C","Advance Procurement (CY)","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","43 ","03",,"C005M0","C-5M","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","43 ","03",,"C005M0","C-5M","B","Less: Advance Procurement (PY)","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","44 ","03",,"C005M0","C-5M","C","Advance Procurement (CY)","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","45 ","03",,"C009C0","C-9C","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","46 ","03",,"C01700","C-17A","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","47 ","03",,"C02100","C-21","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","48 ","03",,"C03200","C-32A","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","49 ","03",,"C03700","C-37A","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","50 ","03",,"C1300A","C-130 AMP","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","51 ","04",,"GLID00","Glider Mods","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","52 ","04",,"JPAT00","T-6","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","53 ","04",,"T00100","T-1","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","54 ","04",,"T03800","T-38","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","55 ","05",,"00U200","U-2 Mods","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","56 ","05",,"11U200","U-2 Mods","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","57 ","05",,"C01000","KC-10A (ATCA)","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","58 ","05",,"C01200","C-12","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","59 ","05",,"C012WM","MC-12W","A","Weapon System Cost","Add","U",,2012,"OCO",,17300,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","60 ","05",,"C02000","C-20 Mods","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","61 ","05",,"C02500","VC-25A Mod","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","62 ","05",,"C04000","C-40","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","63 ","05",,"C13000","C-130","A","Weapon System Cost","Add","U",,2012,"OCO",,164041,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","64 ","05",,"C13001","C-130 Intel","A","Weapon System Cost","Add","U",,2012,"OCO",,4600,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","65 ","05",,"C1300J","C-130J Mods","A","Weapon System Cost","Add","U",,2012,"OCO",,27983,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","66 ","05",,"C13500","C-135","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","67 ","05",,"CALL00","Compass Call Mods","A","Weapon System Cost","Add","U",,2012,"OCO",,12000,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","68 ","05",,"DARP01","RC-135","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","69 ","05",,"E00300","E-3","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","70 ","05",,"E00400","E-4","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","71 ","05",,"E00800","E-8","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","72 ","05",,"H00100","H-1","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","73 ","05",,"H06000","H-60","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","74 ","05",,"HAWK00","RQ-4 Mods","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","75 ","05",,"HCMC00","HC/MC-130 Modifications","A","Weapon System Cost","Add","U",,2012,"OCO",,34000,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","76 ","05",,"OTHACF","Other Aircraft","A","Weapon System Cost","Add","U",,2012,"OCO",,15000,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","77 ","05",,"PRDT01","MQ-1 Mods","A","Weapon System Cost","Add","U",,2012,"OCO",,2800,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","78 ","05",,"PRDTB2","MQ-9 Mods","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","79 ","05",,"PRDTB3","MQ-9 UAS Payloads","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","05","Modification of Inservice Aircraft","80 ","05",,"V02200","CV-22 Mods","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","06","Aircraft Spares and Repair Parts","81 ","10",,"000999","Initial Spares/Repair Parts","A","Weapon System Cost","Add","U",,2012,"OCO",,2800,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","82 ","01",,"000071","Aircraft Replacement Support Equip","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","83 ","02",,"A01000","A-10","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","84 ","02",,"B00100","B-1","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","85 ","02",,"B00200","B-2A","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","86 ","02",,"B002B0","B-2a","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","87 ","02",,"C00500","C-5","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","88 ","02",,"C01000","KC-10A (ATCA)","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","89 ","02",,"C01700","C-17A","A","Weapon System Cost","Add","U",,2012,"OCO",,10970,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","90 ","02",,"C13000","C-130","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","91 ","02",,"C13500","C-135","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","92 ","02",,"F0150P","F-15","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","93 ","02",,"F0160P","F-16","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","94 ","02",,"H0600P","HH-60 PPS","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","95 ","02",,"JPATP0","T-6","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","96 ","02",,"OTHACF","Other Aircraft","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","97 ","03",,"000073","Industrial Responsiveness","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","98 ","04",,"000074","War Consumables","A","Weapon System Cost","Add","U",,2012,"OCO",,87220,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","99 ","05",,"000075","Other Production Charges","A","Weapon System Cost","Add","U",,2012,"OCO",,23000,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force","AF","07","Aircraft Supt Equipment & Facilities","103","11",,"000711","U-2","A","Weapon System Cost","Add","U",,2012,"OCO",,13400,,,,,,0,,,,
,2013,"3010F",,,"Aircraft Procurement, Air Force",,"07","Aircraft Supt Equipment & Facilities",,"99",,"9999999999","Classified Programs",,,"Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","01","Ballistic Missiles","1  ","03",,"00099L","Missile Replacement Eq-Ballistic","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","02","Other Missiles","2  ","02",,"654515","JASSM","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","02","Other Missiles","3  ","02",,"M09HAI","Sidewinder (AIM-9X)","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","02","Other Missiles","4  ","02",,"MAMRA0","AMRAAM","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","02","Other Missiles","5  ","02",,"PRDTA2","Predator Hellfire Missile","A","Weapon System Cost","Add","U",,2012,"OCO",,28920,,,,,,271,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","02","Other Missiles","6  ","02",,"SDB000","Small Diameter Bomb","A","Weapon System Cost","Add","U",,2012,"OCO",,12300,,,,,,100,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","02","Other Missiles","7  ","05",,"000042","Industr'l Preparedns/Pol Prevention","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","03","Modification of Inservice Missiles","8  ","01",,"20ACMA","Advanced Cruise Missile","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","03","Modification of Inservice Missiles","9  ","01",,"M30MLG","MM III Modifications","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","03","Modification of Inservice Missiles","10 ","01",,"M65DAG","AGM-65D Maverick","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","03","Modification of Inservice Missiles","11 ","01",,"M88AAG","AGM-88A Harm","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","03","Modification of Inservice Missiles","12 ","01",,"MALCBG","Air Launch Cruise Missile (ALCM)","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","03","Modification of Inservice Missiles","13 ","01",,"SDB000","Small Diameter Bomb","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","04","Spares and Repair Parts","14 ","10",,"000999","Initial Spares/Repair Parts","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","15 ","01",,"ADV555","Advanced EHF","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","15 ","01",,"ADV555","Advanced EHF","B","Less: Advance Procurement (PY)","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","16 ","01",,"ADV555","Advanced EHF","C","Advance Procurement (CY)","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","17 ","01",,"GAP000","Wideband Gapfiller Satellites(Space)","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","17 ","01",,"GAP000","Wideband Gapfiller Satellites(Space)","B","Less: Advance Procurement (PY)","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","18 ","01",,"GAP000","Wideband Gapfiller Satellites(Space)","C","Advance Procurement (CY)","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","19 ","01",,"GPSIII","GPS III Space Segment","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","19 ","01",,"GPSIII","GPS III Space Segment","B","Less: Advance Procurement (PY)","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","20 ","01",,"GPSIII","GPS III Space Segment","C","Advance Procurement (CY)","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","21 ","01",,"MC0MSE","Spaceborne Equip (Comsec)","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","22 ","01",,"MGPS00","Global Positioning (Space)","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","23 ","01",,"MS0554","Def Meteorological Sat Prog(Space)","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","24 ","01",,"MSEELV","Evolved Expendable Launch Veh(Space)","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","25 ","01",,"MSSBIR","SBIR High (Space)","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","25 ","01",,"MSSBIR","SBIR High (Space)","B","Less: Advance Procurement (PY)","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","26 ","01",,"MSSBIR","SBIR High (Space)","C","Advance Procurement (CY)","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","28 ","04",,"DSRP00","Defense Space Reconn Program","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force","AF","05","Other Support","30 ","04",,"MSPPRG","Special Update Programs","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3020F",,,"Missile Procurement, Air Force",,"05","Other Support",,"99",,"9999999999","Classified Programs",,,"Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3011F",,,"Procurement of Ammunition, Air Force","AF","01","Procurement of Ammo, Air Force","1  ","11",,"351010","Rockets","A","Weapon System Cost","Add","U",,2012,"OCO",,329,,,,,,0,,,,
,2013,"3011F",,,"Procurement of Ammunition, Air Force","AF","01","Procurement of Ammo, Air Force","2  ","12",,"352010","Cartridges","A","Weapon System Cost","Add","U",,2012,"OCO",,8014,,,,,,0,,,,
,2013,"3011F",,,"Procurement of Ammunition, Air Force","AF","01","Procurement of Ammo, Air Force","3  ","13",,"353010","Practice Bombs","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3011F",,,"Procurement of Ammunition, Air Force","AF","01","Procurement of Ammo, Air Force","4  ","13",,"353020","General Purpose Bombs","A","Weapon System Cost","Add","U",,2012,"OCO",,17385,,,,,,0,,,,
,2013,"3011F",,,"Procurement of Ammunition, Air Force","AF","01","Procurement of Ammo, Air Force","5  ","13",,"353620","Joint Direct Attack Munition","A","Weapon System Cost","Add","U",,2012,"OCO",,50600,,,,,,1946,,,,
,2013,"3011F",,,"Procurement of Ammunition, Air Force","AF","01","Procurement of Ammo, Air Force","6  ","15",,"355100","Cad/Pad","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3011F",,,"Procurement of Ammunition, Air Force","AF","01","Procurement of Ammo, Air Force","7  ","15",,"355450","Explosive Ordnance Disposal (EOD)","A","Weapon System Cost","Add","U",,2012,"OCO",,1200,,,,,,0,,,,
,2013,"3011F",,,"Procurement of Ammunition, Air Force","AF","01","Procurement of Ammo, Air Force","8  ","15",,"355900","Spares and Repair Parts","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3011F",,,"Procurement of Ammunition, Air Force","AF","01","Procurement of Ammo, Air Force","9  ","15",,"355970","Modifications","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3011F",,,"Procurement of Ammunition, Air Force","AF","01","Procurement of Ammo, Air Force","10 ","15",,"355990","Items Less Than $5 Million","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3011F",,,"Procurement of Ammunition, Air Force","AF","01","Procurement of Ammo, Air Force","11 ","16",,"356010","Flares","A","Weapon System Cost","Add","U",,2012,"OCO",,11217,,,,,,0,,,,
,2013,"3011F",,,"Procurement of Ammunition, Air Force","AF","01","Procurement of Ammo, Air Force","12 ","16",,"356120","Fuzes","A","Weapon System Cost","Add","U",,2012,"OCO",,8765,,,,,,0,,,,
,2013,"3011F",,,"Procurement of Ammunition, Air Force","AF","02","Weapons","13 ","01",,"357010","Small Arms","A","Weapon System Cost","Add","U",,2012,"OCO",,11500,,,,,,0,,,,
,2013,"3080F",,,"Other Procurement, Air Force","AF","02","Vehicular Equipment","1  ","01",,"821800","Passenger Carrying Vehicles","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3080F",,,"Other Procurement, Air Force","AF","02","Vehicular Equipment","2  ","02",,"822230","Medium Tactical Vehicle","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3080F",,,"Other Procurement, Air Force","AF","02","Vehicular Equipment","3  ","02",,"822910","Cap Vehicles","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3080F",,,"Other Procurement, Air Force","AF","02","Vehicular Equipment","4  ","02",,"822990","Items Less Than $5 Million","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3080F",,,"Other Procurement, Air Force","AF","02","Vehicular Equipment","5  ","03",,"823230","Security And Tactical Vehicles","A","Weapon System Cost","Add","U",,2012,"OCO",,0,,,,,,0,,,,
,2013,"3080F",,,"Other Procurement, Air Force","AF","02","Vehicular Equipment","6  ","03",,"823990","Items Less Than $5 Million","A","Weapon System Cost","Add","U",,2012,"OCO",,110,,,,,,0,,,,
,2013,"3080F",,,"Other Procurement, Air Force","AF","02","Vehicular Equipment","7  ","04",,"824010","Fire Fighting/Crash Rescue Vehicles","A","Weapon System Cost","Add","U",,2012,"OCO",,1662,,,,,,0,,,,
