"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","AGtitle","LineNumber","LineNumber","SAG","SAG.Title","IncludeInTOA","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"426",2015,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces","050","050","115","Land Forces Operations Support","Y","Y","U",2014,"Base",NA,NA,568882,NA,NA
"427",2015,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces","060","060","116","Aviation Assets","Y","Y","U",2014,"Base",NA,NA,77866,NA,NA
"428",2015,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness","070","070","121","Force Readiness Operations Support","Y","Y","U",2014,"Base",NA,NA,409419,NA,NA
"429",2015,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness","080","080","122","Land Forces Systems Readiness","Y","Y","U",2014,"Base",NA,NA,74237,NA,NA
"430",2015,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness","090","090","123","Land Forces Depot Maintenance","Y","Y","U",2014,"Base",NA,NA,69101,NA,NA
"431",2015,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness Support","100","100","131","Base Operations Support","Y","Y","U",2014,"Base",NA,NA,569801,NA,NA
"432",2015,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness Support","110","110","132","Facilities Sustainment, Restoration & Modernization","Y","Y","U",2014,"Base",NA,NA,294145,NA,NA
"433",2015,"2080A","Operation & Maintenance, Army Res","ARMY","01","Operating Forces","Land Forces Readiness Support","120","120","133","Management and Operational Headquarters","Y","Y","U",2014,"Base",NA,NA,51853,NA,NA
"434",2015,"2080A","Operation & Maintenance, Army Res","ARMY","04","Admin & Srvwd Activities","Logistics Operations","130","130","421","Servicewide Transportation","Y","Y","U",2014,"Base",NA,NA,10735,NA,NA
"435",2015,"2080A","Operation & Maintenance, Army Res","ARMY","04","Admin & Srvwd Activities","Servicewide Support","140","140","431","Administration","Y","Y","U",2014,"Base",NA,NA,23246,NA,NA
"436",2015,"2080A","Operation & Maintenance, Army Res","ARMY","04","Admin & Srvwd Activities","Servicewide Support","150","150","432","Servicewide Communications","Y","Y","U",2014,"Base",NA,NA,10261,NA,NA
"437",2015,"2080A","Operation & Maintenance, Army Res","ARMY","04","Admin & Srvwd Activities","Servicewide Support","160","160","433","Manpower Management","Y","Y","U",2014,"Base",NA,NA,10219,NA,NA
"438",2015,"2080A","Operation & Maintenance, Army Res","ARMY","04","Admin & Srvwd Activities","Servicewide Support","170","170","434","Recruiting and Advertising","Y","Y","U",2014,"Base",NA,NA,36686,NA,NA
"439",2015,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces","010","010","111","Maneuver Units","Y","Y","U",2014,"Base",NA,NA,781306,NA,NA
"440",2015,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces","020","020","112","Modular Support Brigades","Y","Y","U",2014,"Base",NA,NA,174382,NA,NA
"441",2015,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces","030","030","113","Echelons Above Brigade","Y","Y","U",2014,"Base",NA,NA,759916,NA,NA
"442",2015,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces","040","040","114","Theater Level Assets","Y","Y","U",2014,"Base",NA,NA,97267,NA,NA
"443",2015,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces","050","050","115","Land Forces Operations Support","Y","Y","U",2014,"Base",NA,NA,38779,NA,NA
"444",2015,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces","060","060","116","Aviation Assets","Y","Y","U",2014,"Base",NA,NA,906536,NA,NA
"445",2015,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness","070","070","121","Force Readiness Operations Support","Y","Y","U",2014,"Base",NA,NA,758930,NA,NA
"446",2015,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness","080","080","122","Land Forces Systems Readiness","Y","Y","U",2014,"Base",NA,NA,61383,NA,NA
"447",2015,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness","090","090","123","Land Forces Depot Maintenance","Y","Y","U",2014,"Base",NA,NA,226919,NA,NA
"448",2015,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness Support","100","100","131","Base Operations Support","Y","Y","U",2014,"Base",NA,NA,1000362,NA,NA
"449",2015,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness Support","110","110","132","Facilities Sustainment, Restoration & Modernization","Y","Y","U",2014,"Base",NA,NA,693262,NA,NA
"450",2015,"2065A","Operation & Maintenance, ARNG","ARMY","01","Operating Forces","Land Forces Readiness Support","120","120","133","Management and Operational Headquarters","Y","Y","U",2014,"Base",NA,NA,972754,NA,NA
"451",2015,"2065A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Logistics Operations","130","130","421","Servicewide Transportation","Y","Y","U",2014,"Base",NA,NA,9899,NA,NA
"452",2015,"2065A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","140","140","437","Real Estate Management","Y","Y","U",2014,"Base",NA,NA,1551,NA,NA
"453",2015,"2065A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","150","150","431","Administration","Y","Y","U",2014,"Base",NA,NA,69232,NA,NA
"454",2015,"2065A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","160","160","432","Servicewide Communications","Y","Y","U",2014,"Base",NA,NA,40838,NA,NA
"455",2015,"2065A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","170","170","433","Manpower Management","Y","Y","U",2014,"Base",NA,NA,6615,NA,NA
"456",2015,"2065A","Operation & Maintenance, ARNG","ARMY","04","Admin & Srvwd Activities","Servicewide Support","180","180","434","Other Personnel Support","Y","Y","U",2014,"Base",NA,NA,257599,NA,NA
"457",2015,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","Defense Forces","011","011","110","Sustainment","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"458",2015,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","Defense Forces","012","012","120","Infrastructure","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"459",2015,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","Defense Forces","013","013","130","Equipment and Transportation","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"460",2015,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","Defense Forces","014","014","140","Training and Operations","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"461",2015,"2091A","Afghanistan Security Forces Fund","ARMY","01","Ministry of Defense","Closed Account Adjustments","010","010","100","Afghanistan Security Forces Fund","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"462",2015,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","Interior Forces","021","021","210","Sustainment","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"463",2015,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","Interior Forces","022","022","220","Infrastructure","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"464",2015,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","Interior Forces","023","023","230","Equipment and Transportation","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"465",2015,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","Interior Forces","024","024","240","Training and Operations","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"466",2015,"2091A","Afghanistan Security Forces Fund","ARMY","02","Ministry of Interior","Closed Account Adjustments","020","020","200","Ministry Of Interior","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"467",2015,"2091A","Afghanistan Security Forces Fund","ARMY","04","Detainee Ops","Related Activities","031","031","410","Sustainment","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"468",2015,"2091A","Afghanistan Security Forces Fund","ARMY","04","Detainee Ops","Related Activities","032","032","440","Training and Operations","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"469",2015,"2091A","Afghanistan Security Forces Fund","ARMY","04","Detainee Ops","Closed Account Adjustments","030","030","400","Iraq Training Facility","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"470",2015,"2096A","Afghanistan Infrastructure Fund","ARMY","01","Afghanistan Infrastructure Fund","Closed Account Adjustments","010","010","011","Power","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"471",2015,"2096A","Afghanistan Infrastructure Fund","ARMY","01","Afghanistan Infrastructure Fund","Closed Account Adjustments","020","020","110","Power","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"472",2015,"5098A","Restoration of the Rocky Mountain Arsenal","ARMY","01","RESTORATION OF ROCKY MOUNTAIN ARSENAL","Restoration of the Rocky Mountain Arsenal","010","010","580","Restoration of the Rocky Mountain Arsenal","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"473",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","010","010","1A1A","Mission and Other Flight Operations","Y","Y","U",2014,"Base",NA,NA,3867460,NA,NA
"474",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","020","020","1A2A","Fleet Air Training","Y","Y","U",2014,"Base",NA,NA,1824704,NA,NA
"475",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","030","030","1A3A","Aviation Technical Data & Engineering Services","Y","Y","U",2014,"Base",NA,NA,38225,NA,NA
"476",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","040","040","1A4A","Air Operations and Safety Support","Y","Y","U",2014,"Base",NA,NA,81238,NA,NA
"477",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","050","050","1A4N","Air Systems Support","Y","Y","U",2014,"Base",NA,NA,359276,NA,NA
"478",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","060","060","1A5A","Aircraft Depot Maintenance","Y","Y","U",2014,"Base",NA,NA,794581,NA,NA
"479",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","070","070","1A6A","Aircraft Depot Operations Support","Y","Y","U",2014,"Base",NA,NA,35445,NA,NA
"480",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Air Operations","080","080","1A9A","Aviation Logistics","Y","Y","U",2014,"Base",NA,NA,369012,NA,NA
"481",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","090","090","1B1B","Mission and Other Ship Operations","Y","Y","U",2014,"Base",NA,NA,3272601,NA,NA
"482",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","100","100","1B2B","Ship Operations Support & Training","Y","Y","U",2014,"Base",NA,NA,683853,NA,NA
"483",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","110","110","1B4B","Ship Depot Maintenance","Y","Y","U",2014,"Base",NA,NA,4105960,NA,NA
"484",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Ship Operations","120","120","1B5B","Ship Depot Operations Support","Y","Y","U",2014,"Base",NA,NA,1275054,NA,NA
"485",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","130","130","1C1C","Combat Communications","Y","Y","U",2014,"Base",NA,NA,644096,NA,NA
"486",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","140","140","1C2C","Electronic Warfare","Y","Y","U",2014,"Base",NA,NA,88409,NA,NA
"487",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","150","150","1C3C","Space Systems and Surveillance","Y","Y","U",2014,"Base",NA,NA,168625,NA,NA
"488",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","160","160","1C4C","Warfare Tactics","Y","Y","U",2014,"Base",NA,NA,424146,NA,NA
"489",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","170","170","1C5C","Operational Meteorology and Oceanography","Y","Y","U",2014,"Base",NA,NA,320556,NA,NA
"490",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","180","180","1C6C","Combat Support Forces","Y","Y","U",2014,"Base",NA,NA,906231,NA,NA
"491",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","190","190","1C7C","Equipment Maintenance","Y","Y","U",2014,"Base",NA,NA,128764,NA,NA
"492",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","200","200","1C8C","Depot Operations Support","Y","Y","U",2014,"Base",NA,NA,2344,NA,NA
"493",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","210","210","1CCH","Combatant Commanders Core Operations","Y","Y","U",2014,"Base",NA,NA,95226,NA,NA
"494",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Combat Operations/Support","220","220","1CCM","Combatant Commanders Direct Mission Support","Y","Y","U",2014,"Base",NA,NA,198613,NA,NA
"495",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","230","230","1D1D","Cruise Missile","Y","Y","U",2014,"Base",NA,NA,85358,NA,NA
"496",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","240","240","1D2D","Fleet Ballistic Missile","Y","Y","U",2014,"Base",NA,NA,1181578,NA,NA
"497",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","250","250","1D3D","In-Service Weapons Systems Support","Y","Y","U",2014,"Base",NA,NA,97233,NA,NA
"498",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","260","260","1D4D","Weapons Maintenance","Y","Y","U",2014,"Base",NA,NA,475134,NA,NA
"499",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Weapons Support","270","270","1D7D","Other Weapon Systems Support","Y","Y","U",2014,"Base",NA,NA,290967,NA,NA
"500",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Working Capital Fund Support","280","280","1Z1Z","NWCF Support","Y","Y","U",2014,"Base",NA,NA,-442000,NA,NA
"501",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Base Support","290","290","BSIT","Enterprise Information","Y","Y","U",2014,"Base",NA,NA,1109081,NA,NA
"502",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Base Support","300","300","BSM1","Sustainment, Restoration and Modernization","Y","Y","U",2014,"Base",NA,NA,1677653,NA,NA
"503",2015,"1804N","Operation & Maintenance, Navy","NAVY","01","Operating Forces","Base Support","310","310","BSS1","Base Operating Support","Y","Y","U",2014,"Base",NA,NA,4526321,NA,NA
"504",2015,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Ready Reserve and Prepositioning Force","320","320","2A1F","Ship Prepositioning and Surge","Y","Y","U",2014,"Base",NA,NA,330898,NA,NA
"505",2015,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Ready Reserve and Prepositioning Force","330","330","2A2F","Ready Reserve Force","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"506",2015,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Activations/Inactivations","340","340","2B1G","Aircraft Activations/Inactivations","Y","Y","U",2014,"Base",NA,NA,6117,NA,NA
"507",2015,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Activations/Inactivations","350","350","2B2G","Ship Activations/Inactivations","Y","Y","U",2014,"Base",NA,NA,255936,NA,NA
"508",2015,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","360","360","2C1H","Expeditionary Health Services Systems","Y","Y","U",2014,"Base",NA,NA,61201,NA,NA
"509",2015,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","370","370","2C2H","Industrial Readiness","Y","Y","U",2014,"Base",NA,NA,2410,NA,NA
"510",2015,"1804N","Operation & Maintenance, Navy","NAVY","02","Mobilization","Mobilization Preparation","380","380","2C3H","Coast Guard Support","Y","Y","U",2014,"Base",NA,NA,23219,NA,NA
"511",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","390","390","3A1J","Officer Acquisition","Y","Y","U",2014,"Base",NA,NA,142625,NA,NA
"512",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","400","400","3A2J","Recruit Training","Y","Y","U",2014,"Base",NA,NA,9311,NA,NA
"513",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Accession Training","410","410","3A3J","Reserve Officers Training Corps","Y","Y","U",2014,"Base",NA,NA,138504,NA,NA
"514",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","420","420","3B1K","Specialized Skill Training","Y","Y","U",2014,"Base",NA,NA,611249,NA,NA
"515",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","430","430","3B2K","Flight Training","Y","Y","U",2014,"Base",NA,NA,9194,NA,NA
"516",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","440","440","3B3K","Professional Development Education","Y","Y","U",2014,"Base",NA,NA,162706,NA,NA
"517",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","450","450","3B4K","Training Support","Y","Y","U",2014,"Base",NA,NA,157145,NA,NA
"518",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","460","460","3C1L","Recruiting and Advertising","Y","Y","U",2014,"Base",NA,NA,230954,NA,NA
"519",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","470","470","3C3L","Off-Duty and Voluntary Education","Y","Y","U",2014,"Base",NA,NA,139524,NA,NA
"520",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","480","480","3C4L","Civilian Education and Training","Y","Y","U",2014,"Base",NA,NA,74647,NA,NA
"521",2015,"1804N","Operation & Maintenance, Navy","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","490","490","3C5L","Junior ROTC","Y","Y","U",2014,"Base",NA,NA,51203,NA,NA
"522",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","500","500","4A1M","Administration","Y","Y","U",2014,"Base",NA,NA,858103,NA,NA
"523",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","510","510","4A2M","External Relations","Y","Y","U",2014,"Base",NA,NA,12611,NA,NA
"524",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","520","520","4A3M","Civilian Manpower and Personnel Management","Y","Y","U",2014,"Base",NA,NA,113062,NA,NA
"525",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","530","530","4A4M","Military Manpower and Personnel Management","Y","Y","U",2014,"Base",NA,NA,363552,NA,NA
"526",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","540","540","4A5M","Other Personnel Support","Y","Y","U",2014,"Base",NA,NA,264740,NA,NA
"527",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","550","550","4A6M","Servicewide Communications","Y","Y","U",2014,"Base",NA,NA,305563,NA,NA
"528",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Servicewide Support","560","560","4A8M","Medical Activities","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"529",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","570","570","4B1N","Servicewide Transportation","Y","Y","U",2014,"Base",NA,NA,207128,NA,NA
"530",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","580","580","4B2E","Environmental Programs","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"531",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","590","590","4B2N","Planning, Engineering and Design","Y","Y","U",2014,"Base",NA,NA,275986,NA,NA
"532",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","600","600","4B3N","Acquisition and Program Management","Y","Y","U",2014,"Base",NA,NA,1122422,NA,NA
"533",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","610","610","4B5N","Hull, Mechanical and Electrical Support","Y","Y","U",2014,"Base",NA,NA,48952,NA,NA
"534",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","620","620","4B6N","Combat/Weapons Systems","Y","Y","U",2014,"Base",NA,NA,25090,NA,NA
"535",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Logistics Operations and Technical Support","630","630","4B7N","Space and Electronic Warfare Systems","Y","Y","U",2014,"Base",NA,NA,70833,NA,NA
"536",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Investigations and Security Programs","640","640","4C1P","Naval Investigative Service","Y","Y","U",2014,"Base",NA,NA,534581,NA,NA
"537",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Support of Other Nations","700","700","4D1Q","International Headquarters and Agencies","Y","Y","U",2014,"Base",NA,NA,4907,NA,NA
"538",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","710","710","4EMM","Cancelled Account Adjustments","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"539",2015,"1804N","Operation & Maintenance, Navy","NAVY","04","Admin & Srvwd Activities","Cancelled Accounts","720","720","4EPJ","Judgement Fund","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"540",2015,"1804N","Operation & Maintenance, Navy","","04","Admin & Srvwd Activities","","","","9999","Classified Programs","Y","Y","U",2014,"Base",NA,NA,543611,NA,NA
"541",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","010","010","1A1A","Operational Forces","Y","Y","U",2014,"Base",NA,NA,656219,NA,NA
"542",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","020","020","1A2A","Field Logistics","Y","Y","U",2014,"Base",NA,NA,829411,NA,NA
"543",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Expeditionary Forces","030","030","1A3A","Depot Maintenance","Y","Y","U",2014,"Base",NA,NA,223337,NA,NA
"544",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","USMC Prepositioning","040","040","1B1B","Maritime Prepositioning","Y","Y","U",2014,"Base",NA,NA,97446,NA,NA
"545",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Base Support","050","050","BSM1","Sustainment, Restoration & Modernization","Y","Y","U",2014,"Base",NA,NA,759500,NA,NA
"546",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","01","Operating Forces","Base Support","060","060","BSS1","Base Operating Support","Y","Y","U",2014,"Base",NA,NA,1603889,NA,NA
"547",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Accession Training","070","070","3A1C","Recruit Training","Y","Y","U",2014,"Base",NA,NA,17564,NA,NA
"548",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Accession Training","080","080","3A2C","Officer Acquisition","Y","Y","U",2014,"Base",NA,NA,920,NA,NA
"549",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","090","090","3B1D","Specialized Skill Training","Y","Y","U",2014,"Base",NA,NA,98867,NA,NA
"550",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","100","100","3B3D","Professional Development Education","Y","Y","U",2014,"Base",NA,NA,45750,NA,NA
"551",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Basic Skill and Advanced Training","110","110","3B4D","Training Support","Y","Y","U",2014,"Base",NA,NA,332649,NA,NA
"552",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","120","120","3C1F","Recruiting and Advertising","Y","Y","U",2014,"Base",NA,NA,153036,NA,NA
"553",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","130","130","3C2F","Off-Duty and Voluntary Education","Y","Y","U",2014,"Base",NA,NA,51914,NA,NA
"554",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","03","Training and Recruiting","Recruiting and Other Training & Education","140","140","3C3F","Junior ROTC","Y","Y","U",2014,"Base",NA,NA,22993,NA,NA
"555",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","150","150","4A3G","Servicewide Transportation","Y","Y","U",2014,"Base",NA,NA,43816,NA,NA
"556",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","160","160","4A4G","Administration","Y","Y","U",2014,"Base",NA,NA,322487,NA,NA
"557",2015,"1106N","Operation & Maintenance, Marine Corps","NAVY","04","Admin & Srvwd Activities","Servicewide Support","180","180","4B3N","Acquisition and Program Management","Y","Y","U",2014,"Base",NA,NA,83605,NA,NA
"558",2015,"1106N","Operation & Maintenance, Marine Corps","","04","Admin & Srvwd Activities","","","","9999","Classified Programs","Y","Y","U",2014,"Base",NA,NA,46165,NA,NA
"559",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","010","010","1A1A","Mission and Other Flight Operations","Y","Y","U",2014,"Base",NA,NA,569845,NA,NA
"560",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","020","020","1A3A","Intermediate Maintenance","Y","Y","U",2014,"Base",NA,NA,7008,NA,NA
"561",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","030","030","1A4A","Air Operations and Safety Support","Y","Y","U",2014,"Base",NA,NA,0,NA,NA
"562",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","040","040","1A5A","Aircraft Depot Maintenance","Y","Y","U",2014,"Base",NA,NA,96657,NA,NA
"563",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","050","050","1A6A","Aircraft Depot Operations Support","Y","Y","U",2014,"Base",NA,NA,305,NA,NA
"564",2015,"1806N","Operation & Maintenance, Navy Res","NAVY","01","Operating Forces","Air Operations","060","060","1A9A","Aviation Logistics","Y","Y","U",2014,"Base",NA,NA,3927,NA,NA
