"ID","SourceFiscalYear","AccountDSI","TreasuryAgencyCode","MainAccountCode","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","BSA","BSA.Title","LineItem","LineItemTitle","CostType","CostTypeTitle","AddOrNonAdd","Classified","Category","FiscalYear","OriginType","PBtotal","PBtype","EnactedTotal","EnactedType","SpecialType","ActualTotal","QuantPBtotal","QuantPBtype","QuantEnactedTotal","QuantEnactedType","QuantSpecialTotal","QuantActualTotal"
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","1  ","10",,"1301A11301","Saturn Arch (MIP)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","2  ","10",,"9440A11300","Utility F/W Aircraft","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,16417,,,,,,2
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","3  ","10",,"9662A02005","Aerial Common Sensor (ACS) (MIP)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","4  ","10",,"9670A00005","MQ-1 UAV","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,376857,,,,,,15
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","5  ","10",,"9675A00010","RQ-11 (RAVEN)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,25764,,,,,,234
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","6  ","20",,"4742A05001","Helicopter, Light Utility (LUH)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,255620,,,,,,35
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","7  ","20",,"5757A05111","AH-64 Apache Block IIIA Reman","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,485880,,,,,,32
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","7  ","20",,"5757A05111","AH-64 Apache Block IIIA Reman","B","Less: Advance Procurement (PY)","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","8  ","20",,"5757A05111","AH-64 Apache Block IIIA Reman","C","Advance Procurement (CY)","Add","U",,2013,"Total",,,,,,107707,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","9  ","20",,"5840A05133","AH-64 Apache Block IIIB New Build","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,179322,,,,,,12
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","9  ","20",,"5840A05133","AH-64 Apache Block IIIB New Build","B","Less: Advance Procurement (PY)","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","10 ","20",,"5840A05133","AH-64 Apache Block IIIB New Build","C","Advance Procurement (CY)","Add","U",,2013,"Total",,,,,,146121,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","11 ","20",,"6337A02345","Kiowa Warrior WRA","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,110351,,,,,,9
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","12 ","20",,"6772AA0005","UH-60 Blackhawk M Model (MYP)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,1462496,,,,,,100
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","12 ","20",,"6772AA0005","UH-60 Blackhawk M Model (MYP)","B","Less: Advance Procurement (PY)","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","13 ","20",,"6772AA0005","UH-60 Blackhawk M Model (MYP)","C","Advance Procurement (CY)","Add","U",,2013,"Total",,,,,,114961,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","14 ","20",,"6775A05101","CH-47 Helicopter","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,1311974,,,,,,44
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","14 ","20",,"6775A05101","CH-47 Helicopter","B","Less: Advance Procurement (PY)","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","01","Aircraft","15 ","20",,"6775A05101","CH-47 Helicopter","C","Advance Procurement (CY)","Add","U",,2013,"Total",,,,,,77031,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","16 ","10",,"0023A01001","MQ-1 Payload (MIP)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","17 ","10",,"0420A00020","MQ-1 Payload - UAS","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,173911,,,,,,102
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","18 ","10",,"1032AZ2000","Guardrail Mods (MIP)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,15094,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","19 ","10",,"1036AZ2001","Multi Sensor ABN Recon (MIP)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,4289,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","20 ","10",,"2706AA6605","AH-64 Mods","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,127530,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","21 ","10",,"3264AA0252","CH-47 Cargo Helicopter Mods (MYP)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,90487,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","22 ","10",,"4194AA0270","Utility/Cargo Airplane Mods","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,23048,,,,,,24
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","23 ","10",,"6949AA0480","Utility Helicopter Mods","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,73561,,,,,,83
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","24 ","10",,"7542AZ2200","Kiowa Mods Warrior","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,113065,,,,,,1
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","25 ","10",,"8658AA0712","Network and Mission Plan","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,130527,,,,,,437
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","26 ","10",,"8659AA0723","Comms, Nav Surveillance","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,88815,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","27 ","10",,"8859AA0711","GATM Rollup","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,37065,,,,,,5
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","02","Modification of Aircraft","28 ","10",,"9555A00018","RQ-7 UAV MODS","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,26215,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","29 ","10",,"3632AZ3504","Aircraft Survivability Equipment","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,32224,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","30 ","10",,"5044AZ3507","Survivability CM","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","31 ","10",,"5397AZ3517","CMWS","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,125200,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","32 ","30",,"0832AZ3000","Avionics Support Equipment","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,4880,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","33 ","30",,"5212AZ3100","Common Ground Equipment","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,82412,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","34 ","30",,"6380AZ3110","Aircrew Integrated Systems","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,71408,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","35 ","30",,"6818AA0050","Air Traffic Control","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,46081,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","36 ","30",,"8132AZ3300","Industrial Facilities","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,1525,,,,,,0
,2015,"2031A",,,"Aircraft Procurement, Army","ARMY","04","Support Equipment and Facilities","37 ","30",,"9154A50100","Launcher, 2.75 Rocket","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,485,,,,,,53
,2015,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","1  ","10",,"7152C49100","Patriot System Summary","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,870639,,,,,,122
,2015,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","2  ","10",,"7153C50016","Lower Tier Air and Missile Defense (AMD)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","3  ","10",,"8260C53101","MSE Missile","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,8249,,,,,,0
,2015,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","4  ","20",,"1338C70000","Hellfire Sys Summary","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,25946,,,,,,133
,2015,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","5  ","30",,"0648CC0007","Javelin (Aaws-M) System Summary","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,75231,,,,,,307
,2015,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","6  ","30",,"2104C59300","Tow 2 System Summary","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,58590,,,,,,1403
,2015,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","6  ","30",,"2104C59300","Tow 2 System Summary","B","Less: Advance Procurement (PY)","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","7  ","30",,"2104C59300","Tow 2 System Summary","C","Advance Procurement (CY)","Add","U",,2013,"Total",,,,,,19901,,,,,,0
,2015,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","8  ","30",,"6005C64400","Guided MLRS Rocket (GMLRS)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,214288,,,,,,1608
,2015,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","9  ","30",,"6060C65405","MLRS Reduced Range Practice Rockets (RRPR)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,16048,,,,,,11210
,2015,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","10 ","30",,"6200C02901","High Mobility Artillery Rocket System","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,12035,,,,,,12
,2015,"2032A",,,"Missile Procurement, Army","ARMY","02","Other Missiles","11 ","30",,"6472C98510","Army Tactical Msl Sys (Atacms) - Sys Sum","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2032A",,,"Missile Procurement, Army","ARMY","03","Modification of Missiles","12 ","10",,"0962C50700","Patriot Mods","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,138614,,,,,,0
,2015,"2032A",,,"Missile Procurement, Army","ARMY","03","Modification of Missiles","13 ","10",,"2684C20000","Stinger Mods","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2032A",,,"Missile Procurement, Army","ARMY","03","Modification of Missiles","14 ","10",,"2690CE8710","Avenger Mods","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2032A",,,"Missile Procurement, Army","ARMY","03","Modification of Missiles","15 ","10",,"3972C61700","Itas/Tow Mods","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2032A",,,"Missile Procurement, Army","ARMY","03","Modification of Missiles","16 ","10",,"6552C67500","MLRS Mods","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,2361,,,,,,0
,2015,"2032A",,,"Missile Procurement, Army","ARMY","03","Modification of Missiles","17 ","10",,"6580C67501","Himars Modifications","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,5787,,,,,,0
,2015,"2032A",,,"Missile Procurement, Army","ARMY","04","Spares and Repair Parts","18 ","10",,"1242CA0250","Spares and Repair Parts","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,7297,,,,,,0
,2015,"2032A",,,"Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","19 ","10",,"1242C93000","Air Defense Targets","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,3584,,,,,,0
,2015,"2032A",,,"Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","20 ","10",,"3902CL2000","Items Less Than $5.0m (Missiles)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,1443,,,,,,0
,2015,"2032A",,,"Missile Procurement, Army","ARMY","05","Support Equipment and Facilities","21 ","10",,"4662CA0100","Production Base Support","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,4824,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","1  ","10",,"7180G85100","Stryker Vehicle","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,242439,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","2  ","20",,"0230GM0100","STRYKER (MOD)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,60801,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","3  ","20",,"1284GZ2300","Fist Vehicle (MOD)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,52331,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","4  ","20",,"1678GZ2400","Bradley Program (MOD)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,266730,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","5  ","20",,"2072GA0400","Howitzer, Med Sp Ft 155mm M109a6 (MOD)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,8630,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","6  ","20",,"2073GZ0410","Paladin Integrated Management (PIM)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,188633,,,,,,9
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","7  ","20",,"3700GA0570","Improved Recovery Vehicle (M88A2 Hercules)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,169685,,,,,,49
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","8  ","20",,"4520GZ3250","Assault Bridge (Mod)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","9  ","20",,"4872G82925","Assault Breacher Vehicle","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,18948,,,,,,3
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","10 ","20",,"5129G80571","M88 FOV MODS","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,29891,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","11 ","20",,"5225GZ3001","Joint Assault Bridge","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","12 ","20",,"6406GA0700","M1 Abrams Tank (MOD)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,128920,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","13 ","20",,"6500GA0750","Abrams Upgrade Program","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,241540,,,,,,12
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","01","Tracked Combat Vehicles","14 ","30",,"5960GA0050","Production Base Support (TCV-WTCV)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,1035,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","15 ","10",,"1696G16101","Integrated Air Burst Weapon System Family","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,463,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","16 ","10",,"6580G02200","Mortar Systems","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,7332,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","17 ","10",,"8181G01501","XM320 Grenade Launcher Module (GLM)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,14077,,,,,,5641
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","18 ","10",,"8194G01507","Compact Semi-Automatic Sniper System","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","19 ","10",,"8201G13501","Carbine","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,19469,,,,,,24000
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","20 ","10",,"8262G18300","Shotgun, Modular Accessory System (MASS)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,6589,,,,,,2103
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","21 ","10",,"8310G04700","Common Remotely Operated Weapons Station","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,56650,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","22 ","10",,"8635G15325","Handgun","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","23 ","10",,"9582G01700","Howitzer Lt Wt 155mm (T)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,12581,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","24 ","20",,"3005GZ1700","M777 Mods","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,20860,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","25 ","20",,"3010GB3007","M4 Carbine Mods","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,27207,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","26 ","20",,"3015GB4000","M2 50 Cal Machine Gun Mods","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,39921,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","27 ","20",,"3020GZ1290","M249 Saw Machine Gun Mods","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,4989,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","28 ","20",,"3030GZ1300","M240 Medium Machine Gun Mods","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,6797,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","29 ","20",,"3181GZ1500","Sniper Rifles Modifications","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,14094,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","30 ","20",,"3640GC0401","M119 Modifications","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,22306,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","31 ","20",,"6456GZ2800","M16 Rifle Mods","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,2959,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","32 ","20",,"7054G02100","Mortar Modification","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,0,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","33 ","20",,"9280GC0925","Modifications Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,3068,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","34 ","30",,"1862GL3200","Items Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,2023,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","35 ","30",,"3270GC0050","Production Base Support (WOCV-WTCV)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,9232,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","36 ","30",,"3400GC0075","Industrial Preparedness","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,404,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","02","Weapons and Other Combat Vehicles","37 ","30",,"4010GC0076","Small Arms Equipment (Soldier Enh Prog)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,2375,,,,,,0
,2015,"2033A",,,"Procurement of W&TCV, Army","ARMY","03","Spare and Repair Parts","38 ","10",,"4540GE0150","Spares and Repair Parts (WTCV)","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,22176,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","1  ","30",,"0132E00700","Ctg, 5.56mm, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,129313,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","2  ","30",,"0612E02000","CTG, 7.62mm, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,83893,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","3  ","30",,"1450EA3000","CTG, Handgun, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,11624,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","4  ","30",,"1722E08000","CTG, .50 Cal, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,87212,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","5  ","30",,"2382E08900","CTG, 20mm, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,4036,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","6  ","30",,"2650E08200","CTG, 25mm, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,7272,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","7  ","30",,"2938ER8120","CTG, 30mm, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,97472,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","8  ","30",,"3222ER8001","CTG, 40mm, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,30831,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","9  ","33",,"0050E89600","60MM Mortar, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,66078,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","10 ","33",,"3584E76000","81MM Mortar, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,33434,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","11 ","33",,"6780E25500","120MM Mortar, ALL TYPES","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,143695,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","12 ","35",,"1120E22203","Cartridges, Tank, 105MM and 120MM, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,111030,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","13 ","37",,"0530E15101","Artillery Cartridges, 75MM & 105MM, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,63033,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","14 ","37",,"3102E89500","Artillery Projectile, 155MM, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,67836,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","15 ","37",,"6600E80100","Proj 155mm Extended Range M982","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,68528,,,,,,840
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","16 ","37",,"8750E27501","Artillery Propellants, Fuzes and Primers, All","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,53031,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","17 ","43",,"0442EA0800","Mines & Clearing Charges, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,5353,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","18 ","44",,"9680E95900","Spider Network Munitions, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,17385,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","19 ","45",,"2348EA4000","Shoulder Launched Munitions, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,1004,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","20 ","45",,"3246E37300","Rocket, Hydra 70, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,179053,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","21 ","47",,"2790E55400","Demolition Munitions, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,36744,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","22 ","47",,"4582E34000","Grenades, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,31442,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","23 ","47",,"6038E46900","Signals, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,26836,,,,,,0
,2015,"2034A",,,"Procurement of Ammunition, Army","ARMY","01","Ammunition","24 ","47",,"8278E51200","Simulators, All Types","A","Weapon System Cost","Add","U",,2013,"Total",,,,,,10375,,,,,,0
